"PRESSURE1","TEMPERATURE1","STRESS_XX","STRESS_XY","STRESS_YY","STRESS_ZZ","STRAIN_XX","STRAIN_XY","STRAIN_YY","STRAIN_ZZ","STRAIN_PLS","DILATANCY","NODAL_VELOCITY1:0","NODAL_VELOCITY1:1","NODAL_VELOCITY1:2","DISPLACEMENT:0","DISPLACEMENT:1","DISPLACEMENT:2","DENSITY","VISCOSITY","SPECIFIC_HEAT_CAPACITY","HEAT_CONDUCTIVITY","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.418580018282165e-02,3.453500002726043e+02,1.383612335743368e-02,3.069054117645091e-08,1.383018884623579e-02,-9.825742075924208e-03,1.464782145874983e-03,3.799781288513154e-09,1.464414771371900e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-7.099064242485843e-14,0.000000000000000e+00,3.961268981395857e-03,0.000000000000000e+00,0.000000000000000e+00,9.871245999435632e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,8.889999985694885e-01,8.889999985694885e-01,0.000000000000000e+00,0.000000000000000e+00
1.405800182819602e-02,3.451500028476430e+02,1.371137792209669e-02,2.998772098757812e-08,1.370547060680765e-02,-9.843192013981468e-03,1.458140043662431e-03,3.712765455605072e-09,1.457774352715598e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-6.922607944776562e-14,0.000000000000000e+00,3.962677538824053e-03,0.000000000000000e+00,0.000000000000000e+00,9.871659994105296e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,8.899999856948853e-01,8.899999856948853e-01,0.000000000000000e+00,0.000000000000000e+00
1.393020347357039e-02,3.449500054226816e+02,1.358663248675969e-02,2.928490079870533e-08,1.358075236737951e-02,-9.860641952038727e-03,1.451497941449880e-03,3.625749622696989e-09,1.451133934059296e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-6.746151647067280e-14,0.000000000000000e+00,3.964086096252247e-03,0.000000000000000e+00,0.000000000000000e+00,9.872073988774958e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,8.909999728202820e-01,8.909999728202820e-01,0.000000000000000e+00,0.000000000000000e+00
1.380239750147116e-02,3.447499960767913e+02,1.346187961591961e-02,2.858203871794549e-08,1.345602669406931e-02,-9.878092930206738e-03,1.444855443332088e-03,3.538728603174322e-09,1.444493119598103e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-6.569684831607642e-14,0.000000000000000e+00,3.965494737638089e-03,0.000000000000000e+00,0.000000000000000e+00,9.872488008120946e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000001e-01,1,8.920000195503235e-01,8.920000195503235e-01,0.000000000000000e+00,0.000000000000000e+00
1.367459914684552e-02,3.445499986518300e+02,1.333713418058261e-02,2.787921852907270e-08,1.333130845464117e-02,-9.895542868263996e-03,1.438213341119537e-03,3.451712770266240e-09,1.437852700941801e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,-6.393228533898360e-14,0.000000000000000e+00,3.966903295066283e-03,0.000000000000000e+00,0.000000000000000e+00,9.872902002790608e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,8.930000066757202e-01,8.930000066757202e-01,0.000000000000000e+00,0.000000000000000e+00
1.354680079221989e-02,3.443500012268686e+02,1.321238874524561e-02,2.717639834019990e-08,1.320659021521304e-02,-9.912992806321255e-03,1.431571238906985e-03,3.364696937358158e-09,1.431212282285499e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,-6.216772236189077e-14,0.000000000000000e+00,3.968311852494478e-03,0.000000000000000e+00,0.000000000000000e+00,9.873315997460270e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,8.939999938011169e-01,8.939999938011169e-01,0.000000000000000e+00,0.000000000000000e+00
1.341900243759426e-02,3.441500038019072e+02,1.308764330990862e-02,2.647357815132712e-08,1.308187197578490e-02,-9.930442744378515e-03,1.424929136694433e-03,3.277681104450076e-09,1.424571863629197e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,-6.040315938479795e-14,0.000000000000000e+00,3.969720409922673e-03,0.000000000000000e+00,0.000000000000000e+00,9.873729992129935e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,8.949999809265137e-01,8.949999809265137e-01,0.000000000000000e+00,0.000000000000000e+00
1.329119646549502e-02,3.439499944560170e+02,1.296289043906853e-02,2.577071607056728e-08,1.295714630247469e-02,-9.947893722546525e-03,1.418286638576642e-03,3.190660084927408e-09,1.417931049168004e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,-5.863849123020157e-14,0.000000000000000e+00,3.971129051308513e-03,0.000000000000000e+00,0.000000000000000e+00,9.874144011475920e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,8.960000276565552e-01,8.960000276565552e-01,0.000000000000000e+00,0.000000000000000e+00
1.316339811086939e-02,3.437499970310556e+02,1.283814500373154e-02,2.506789588169449e-08,1.283242806304656e-02,-9.965343660603785e-03,1.411644536364090e-03,3.103644252019327e-09,1.411290630511702e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,-5.687392825310875e-14,0.000000000000000e+00,3.972537608736709e-03,0.000000000000000e+00,0.000000000000000e+00,9.874558006145584e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000001e-01,1,8.970000147819519e-01,8.970000147819519e-01,0.000000000000000e+00,0.000000000000000e+00
1.303559975624376e-02,3.435499996060943e+02,1.271339956839454e-02,2.436507569282169e-08,1.270770982361842e-02,-9.982793598661045e-03,1.405002434151539e-03,3.016628419111244e-09,1.404650211855400e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-5.510936527601593e-14,0.000000000000000e+00,3.973946166164904e-03,0.000000000000000e+00,0.000000000000000e+00,9.874972000815247e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,8.980000019073486e-01,8.980000019073486e-01,0.000000000000000e+00,0.000000000000000e+00
1.290780140161812e-02,3.433500021811329e+02,1.258865413305755e-02,2.366225550394890e-08,1.258299158419028e-02,-1.000024353671830e-02,1.398360331938987e-03,2.929612586203162e-09,1.398009793199098e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-5.334480229892310e-14,0.000000000000000e+00,3.975354723593099e-03,0.000000000000000e+00,0.000000000000000e+00,9.875385995484911e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,8.989999890327454e-01,8.989999890327454e-01,0.000000000000000e+00,0.000000000000000e+00
1.278000304699249e-02,3.431500047561716e+02,1.246390869772055e-02,2.295943531507611e-08,1.245827334476215e-02,-1.001769347477556e-02,1.391718229726435e-03,2.842596753295080e-09,1.391369374542796e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,-5.158023932183028e-14,0.000000000000000e+00,3.976763281021294e-03,0.000000000000000e+00,0.000000000000000e+00,9.875799990154576e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,8.999999761581421e-01,8.999999761581421e-01,0.000000000000000e+00,0.000000000000000e+00
1.265219707489326e-02,3.429499954102813e+02,1.233915582688046e-02,2.225657323431627e-08,1.233354767145194e-02,-1.003514445294357e-02,1.385075731608644e-03,2.755575733772412e-09,1.384728560081603e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-4.981557116723390e-14,0.000000000000000e+00,3.978171922407134e-03,0.000000000000000e+00,0.000000000000000e+00,9.876214009500561e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.010000228881836e-01,9.010000228881836e-01,0.000000000000000e+00,0.000000000000000e+00
1.252439872026762e-02,3.427499979853200e+02,1.221441039154347e-02,2.155375304544348e-08,1.220882943202381e-02,-1.005259439100083e-02,1.378433629396092e-03,2.668559900864330e-09,1.378088141425302e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-4.805100819014108e-14,0.000000000000000e+00,3.979580479835329e-03,0.000000000000000e+00,0.000000000000000e+00,9.876628004170223e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.020000100135803e-01,9.020000100135803e-01,0.000000000000000e+00,0.000000000000000e+00
1.239660036564199e-02,3.425500005603586e+02,1.208966495620647e-02,2.085093285657069e-08,1.208411119259567e-02,-1.007004432905809e-02,1.371791527183541e-03,2.581544067956248e-09,1.371447722769000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-4.628644521304826e-14,0.000000000000000e+00,3.980989037263525e-03,0.000000000000000e+00,0.000000000000000e+00,9.877041998839885e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.029999971389771e-01,9.029999971389771e-01,0.000000000000000e+00,0.000000000000000e+00
1.226880201101636e-02,3.423500031353972e+02,1.196491952086948e-02,2.014811266769790e-08,1.195939295316753e-02,-1.008749426711535e-02,1.365149424970989e-03,2.494528235048166e-09,1.364807304112697e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-4.452188223595543e-14,0.000000000000000e+00,3.982397594691720e-03,0.000000000000000e+00,0.000000000000000e+00,9.877455993509550e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.039999842643738e-01,9.039999842643738e-01,0.000000000000000e+00,0.000000000000000e+00
1.214100365639073e-02,3.421500057104359e+02,1.184017408553248e-02,1.944529247882510e-08,1.183467471373939e-02,-1.010494420517261e-02,1.358507322758438e-03,2.407512402140084e-09,1.358166885456396e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-4.275731925886261e-14,0.000000000000000e+00,3.983806152119914e-03,0.000000000000000e+00,0.000000000000000e+00,9.877869988179212e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.049999713897705e-01,9.049999713897705e-01,0.000000000000000e+00,0.000000000000000e+00
1.201319768429149e-02,3.419499963645456e+02,1.171542121469239e-02,1.874243039806527e-08,1.170994904042919e-02,-1.012239518334062e-02,1.351864824640646e-03,2.320491382617417e-09,1.351526070995203e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,-4.099265110426624e-14,0.000000000000000e+00,3.985214793505755e-03,0.000000000000000e+00,0.000000000000000e+00,9.878284007525199e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.060000181198120e-01,9.060000181198120e-01,0.000000000000000e+00,0.000000000000000e+00
1.188539932966586e-02,3.417499989395843e+02,1.159067577935540e-02,1.803961020919248e-08,1.158523080100106e-02,-1.013984512139788e-02,1.345222722428094e-03,2.233475549709334e-09,1.344885652338901e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,-3.922808812717342e-14,0.000000000000000e+00,3.986623350933950e-03,0.000000000000000e+00,0.000000000000000e+00,9.878698002194862e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.070000052452087e-01,9.070000052452087e-01,0.000000000000000e+00,0.000000000000000e+00
1.175760097504023e-02,3.415500015146229e+02,1.146593034401840e-02,1.733679002031969e-08,1.146051256157292e-02,-1.015729505945514e-02,1.338580620215543e-03,2.146459716801252e-09,1.338245233682599e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,-3.746352515008059e-14,0.000000000000000e+00,3.988031908362145e-03,0.000000000000000e+00,0.000000000000000e+00,9.879111996864526e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.079999923706055e-01,9.079999923706055e-01,0.000000000000000e+00,0.000000000000000e+00
1.162980262041459e-02,3.413500040896615e+02,1.134118490868141e-02,1.663396983144689e-08,1.133579432214478e-02,-1.017474499751240e-02,1.331938518002992e-03,2.059443883893171e-09,1.331604815026297e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-3.569896217298777e-14,0.000000000000000e+00,3.989440465790340e-03,0.000000000000000e+00,0.000000000000000e+00,9.879525991534188e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.089999794960022e-01,9.089999794960022e-01,0.000000000000000e+00,0.000000000000000e+00
1.150199664831536e-02,3.411499947437713e+02,1.121643203784132e-02,1.593110775068706e-08,1.121106864883458e-02,-1.019219597568041e-02,1.325296019885200e-03,1.972422864370503e-09,1.324964000565104e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-3.393429401839139e-14,0.000000000000000e+00,3.990849107176181e-03,0.000000000000000e+00,0.000000000000000e+00,9.879940010880176e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.100000262260437e-01,9.100000262260437e-01,0.000000000000000e+00,0.000000000000000e+00
1.137419829368973e-02,3.409499973188099e+02,1.109168660250433e-02,1.522828756181427e-08,1.108635040940644e-02,-1.020964591373767e-02,1.318653917672648e-03,1.885407031462420e-09,1.318323581908802e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-3.216973104129857e-14,0.000000000000000e+00,3.992257664604376e-03,0.000000000000000e+00,0.000000000000000e+00,9.880354005549838e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.110000133514404e-01,9.110000133514404e-01,0.000000000000000e+00,0.000000000000000e+00
1.124639993906409e-02,3.407499998938486e+02,1.096694116716733e-02,1.452546737294147e-08,1.096163216997830e-02,-1.022709585179492e-02,1.312011815460097e-03,1.798391198554339e-09,1.311683163252500e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-3.040516806420575e-14,0.000000000000000e+00,3.993666222032571e-03,0.000000000000000e+00,0.000000000000000e+00,9.880768000219503e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.120000004768372e-01,9.120000004768372e-01,0.000000000000000e+00,0.000000000000000e+00
1.111860158443846e-02,3.405500024688872e+02,1.084219573183033e-02,1.382264718406868e-08,1.083691393055017e-02,-1.024454578985218e-02,1.305369713247545e-03,1.711375365646257e-09,1.305042744596198e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-2.864060508711292e-14,0.000000000000000e+00,3.995074779460766e-03,0.000000000000000e+00,0.000000000000000e+00,9.881181994889165e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.129999876022339e-01,9.129999876022339e-01,0.000000000000000e+00,0.000000000000000e+00
1.099080322981283e-02,3.403500050439259e+02,1.071745029649334e-02,1.311982699519589e-08,1.071219569112203e-02,-1.026199572790944e-02,1.298727611034994e-03,1.624359532738175e-09,1.298402325939896e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-2.687604211002010e-14,0.000000000000000e+00,3.996483336888961e-03,0.000000000000000e+00,0.000000000000000e+00,9.881595989558829e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.139999747276306e-01,9.139999747276306e-01,0.000000000000000e+00,0.000000000000000e+00
1.086299725771359e-02,3.401499956980356e+02,1.059269742565325e-02,1.241696491443605e-08,1.058747001781183e-02,-1.027944670607745e-02,1.292085112917202e-03,1.537338513215506e-09,1.291761511478703e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-2.511137395542371e-14,0.000000000000000e+00,3.997891978274801e-03,0.000000000000000e+00,0.000000000000000e+00,9.882010008904814e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.150000214576721e-01,9.150000214576721e-01,0.000000000000000e+00,0.000000000000000e+00
1.073519890308796e-02,3.399499982730742e+02,1.046795199031626e-02,1.171414472556326e-08,1.046275177838369e-02,-1.029689664413471e-02,1.285443010704650e-03,1.450322680307424e-09,1.285121092822401e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-2.334681097833089e-14,0.000000000000000e+00,3.999300535702997e-03,0.000000000000000e+00,0.000000000000000e+00,9.882424003574477e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.160000085830688e-01,9.160000085830688e-01,0.000000000000000e+00,0.000000000000000e+00
1.060740054846233e-02,3.397500008481128e+02,1.034320655497926e-02,1.101132453669047e-08,1.033803353895555e-02,-1.031434658219197e-02,1.278800908492099e-03,1.363306847399343e-09,1.278480674166099e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-2.158224800123807e-14,0.000000000000000e+00,4.000709093131192e-03,0.000000000000000e+00,0.000000000000000e+00,9.882837998244141e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.169999957084656e-01,9.169999957084656e-01,0.000000000000000e+00,0.000000000000000e+00
1.047960219383670e-02,3.395500034231516e+02,1.021846111964226e-02,1.030850434781767e-08,1.021331529952742e-02,-1.033179652024923e-02,1.272158806279547e-03,1.276291014491261e-09,1.271840255509797e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-1.981768502414525e-14,0.000000000000000e+00,4.002117650559386e-03,0.000000000000000e+00,0.000000000000000e+00,9.883251992913804e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.179999828338623e-01,9.179999828338623e-01,0.000000000000000e+00,0.000000000000000e+00
1.035179622173746e-02,3.393499940772612e+02,1.009370824880218e-02,9.605642267057842e-09,1.008858962621721e-02,-1.034924749841724e-02,1.265516308161756e-03,1.189269994968593e-09,1.265199441048604e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-1.805301686954888e-14,0.000000000000000e+00,4.003526291945227e-03,0.000000000000000e+00,0.000000000000000e+00,9.883666012259789e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.190000295639038e-01,9.190000295639038e-01,0.000000000000000e+00,0.000000000000000e+00
1.022399786711183e-02,3.391499966522999e+02,9.968962905984747e-03,8.902835353755349e-09,9.963871479147958e-03,-1.036669742353630e-02,1.258874210875670e-03,1.102255805702548e-09,1.258559027308821e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-1.628846899504782e-14,0.000000000000000e+00,4.004934844830360e-03,0.000000000000000e+00,0.000000000000000e+00,9.884080006929453e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.200000166893005e-01,9.200000166893005e-01,0.000000000000000e+00,0.000000000000000e+00
1.009619951248600e-02,3.389499992273435e+02,9.849760978166706e-03,8.995449356372373e-09,9.844687119784054e-03,-1.038337214189712e-02,1.252527288385447e-03,1.113722301264662e-09,1.252213192389596e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-1.542881010877157e-14,0.000000000000000e+00,4.006071194977336e-03,0.000000000000000e+00,0.000000000000000e+00,9.884494001599115e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.210000038146973e-01,9.210000038146973e-01,0.000000000000000e+00,0.000000000000000e+00
9.968401157860166e-03,3.387500018023873e+02,9.730559050348669e-03,9.088063358989401e-09,9.725502760420153e-03,-1.040004686025793e-02,1.246180365895224e-03,1.125188796826777e-09,1.245867357470371e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,-1.456915122249533e-14,0.000000000000000e+00,4.007207545124313e-03,0.000000000000000e+00,0.000000000000000e+00,9.884907996268780e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.219999909400940e-01,9.219999909400940e-01,0.000000000000000e+00,0.000000000000000e+00
9.840602803234332e-03,3.385500043774309e+02,9.611357122530631e-03,9.180677361606426e-09,9.606318401056250e-03,-1.041672157861874e-02,1.239833443405001e-03,1.136655292388891e-09,1.239521522551146e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-1.370949233621908e-14,0.000000000000000e+00,4.008343895271290e-03,0.000000000000000e+00,0.000000000000000e+00,9.885321990938442e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.229999780654907e-01,9.229999780654907e-01,0.000000000000000e+00,0.000000000000000e+00
9.712796831134898e-03,3.383499950315456e+02,9.492148089632554e-03,9.273296884519250e-09,9.487126937659482e-03,-1.043339729088301e-02,1.233486142603847e-03,1.148122471416199e-09,1.233175309385814e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-1.284978220962059e-14,0.000000000000000e+00,4.009480313150885e-03,0.000000000000000e+00,0.000000000000000e+00,9.885736010284429e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.240000247955322e-01,9.240000247955322e-01,0.000000000000000e+00,0.000000000000000e+00
9.584998476509066e-03,3.381499976065892e+02,9.372946161814517e-03,9.365910887136277e-09,9.367942578295579e-03,-1.045007200924382e-02,1.227139220113624e-03,1.159588966978314e-09,1.226829474466589e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-1.199012332334435e-14,0.000000000000000e+00,4.010616663297862e-03,0.000000000000000e+00,0.000000000000000e+00,9.886150004954092e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.250000119209290e-01,9.250000119209290e-01,0.000000000000000e+00,0.000000000000000e+00
9.457200121883233e-03,3.379500001816328e+02,9.253744233996476e-03,9.458524889753301e-09,9.248758218931674e-03,-1.046674672760463e-02,1.220792297623401e-03,1.171055462540428e-09,1.220483639547364e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,-1.113046443706811e-14,0.000000000000000e+00,4.011753013444838e-03,0.000000000000000e+00,0.000000000000000e+00,9.886563999623754e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.259999990463257e-01,9.259999990463257e-01,0.000000000000000e+00,0.000000000000000e+00
9.329401767257401e-03,3.377500027566765e+02,9.134542306178437e-03,9.551138892370328e-09,9.129573859567771e-03,-1.048342144596544e-02,1.214445375133178e-03,1.182521958102543e-09,1.214137804628139e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,-1.027080555079186e-14,0.000000000000000e+00,4.012889363591814e-03,0.000000000000000e+00,0.000000000000000e+00,9.886977994293419e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.269999861717224e-01,9.269999861717224e-01,0.000000000000000e+00,0.000000000000000e+00
9.201603412631570e-03,3.375500053317202e+02,9.015340378360400e-03,9.643752894987354e-09,9.010389500203869e-03,-1.050009616432625e-02,1.208098452642955e-03,1.193988453664657e-09,1.207791969708913e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-9.411146664515618e-15,0.000000000000000e+00,4.014025713738791e-03,0.000000000000000e+00,0.000000000000000e+00,9.887391988963081e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.279999732971191e-01,9.279999732971191e-01,0.000000000000000e+00,0.000000000000000e+00
9.073797440532135e-03,3.373499959858349e+02,8.896131345462322e-03,9.736372417900177e-09,8.891198036807102e-03,-1.051677187659052e-02,1.201751151841800e-03,1.205455632691966e-09,1.201445756543582e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-8.551436537917129e-15,0.000000000000000e+00,4.015162131618386e-03,0.000000000000000e+00,0.000000000000000e+00,9.887806008309068e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.290000200271606e-01,9.290000200271606e-01,0.000000000000000e+00,0.000000000000000e+00
8.945999085906303e-03,3.371499985608785e+02,8.776929417644285e-03,9.828986420517203e-09,8.772013677443197e-03,-1.053344659495133e-02,1.195404229351577e-03,1.216922128254080e-09,1.195099921624357e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,-7.691777651640883e-15,0.000000000000000e+00,4.016298481765363e-03,0.000000000000000e+00,0.000000000000000e+00,9.888220002978730e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.300000071525574e-01,9.300000071525574e-01,0.000000000000000e+00,0.000000000000000e+00
8.818200731280472e-03,3.369500011359222e+02,8.657727489826246e-03,9.921600423134229e-09,8.652829318079296e-03,-1.055012131331214e-02,1.189057306861354e-03,1.228388623816194e-09,1.188754086705132e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-6.832118765364640e-15,0.000000000000000e+00,4.017434831912340e-03,0.000000000000000e+00,0.000000000000000e+00,9.888633997648395e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.309999942779541e-01,9.309999942779541e-01,0.000000000000000e+00,0.000000000000000e+00
8.690402376654638e-03,3.367500037109658e+02,8.538525562008207e-03,1.001421442575126e-08,8.533644958715392e-03,-1.056679603167295e-02,1.182710384371132e-03,1.239855119378309e-09,1.182408251785906e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-5.972459879088393e-15,0.000000000000000e+00,4.018571182059316e-03,0.000000000000000e+00,0.000000000000000e+00,9.889047992318059e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.319999814033508e-01,9.319999814033508e-01,0.000000000000000e+00,0.000000000000000e+00
8.562596404555202e-03,3.365499943650805e+02,8.419316529110130e-03,1.010683394866408e-08,8.414453495318623e-03,-1.058347174393723e-02,1.176363083569977e-03,1.251322298405617e-09,1.176062038620575e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,-5.112749752489906e-15,0.000000000000000e+00,4.019707599938911e-03,0.000000000000000e+00,0.000000000000000e+00,9.889462011664044e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.330000281333923e-01,9.330000281333923e-01,0.000000000000000e+00,0.000000000000000e+00
8.434798049929372e-03,3.363499969401242e+02,8.300114601292093e-03,1.019944795128110e-08,8.295269135954722e-03,-1.060014646229804e-02,1.170016161079754e-03,1.262788793967732e-09,1.169716203701350e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,-4.253090866213661e-15,0.000000000000000e+00,4.020843950085888e-03,0.000000000000000e+00,0.000000000000000e+00,9.889876006333707e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000001e-01,1,9.340000152587891e-01,9.340000152587891e-01,0.000000000000000e+00,0.000000000000000e+00
8.306999695303539e-03,3.361499995151678e+02,8.180912673474053e-03,1.029206195389813e-08,8.176084776590820e-03,-1.061682118065885e-02,1.163669238589531e-03,1.274255289529846e-09,1.163370368782125e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-3.393431979937417e-15,0.000000000000000e+00,4.021980300232864e-03,0.000000000000000e+00,0.000000000000000e+00,9.890290001003369e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.350000023841858e-01,9.350000023841858e-01,0.000000000000000e+00,0.000000000000000e+00
